"customer","I_Superscalping","C_Superscalping","R_Superscalping","F_Superscalping","M_Superscalping","I_Scalping","C_Scalping","R_Scalping","F_Scalping","M_Scalping","I_Daytrade","C_Daytrade","R_Daytrade","F_Daytrade","M_Daytrade","I_Swing","C_Swing","R_Swing","F_Swing","M_Swing","I_Position","C_Position","R_Position","F_Position","M_Position","I_US_Open","C_US_Open","R_US_Open","F_US_Open","I_US_Close","C_US_Close","R_US_Close","F_US_Close","M_US_Close","I_Asia_Open","C_Asia_Open","R_Asia_Open","F_Asia_Open","I_Asia_Close","C_Asia_Close","R_Asia_Close","F_Asia_Close","M_Asia_Close","I_Europe_Open","C_Europe_Open","R_Europe_Open","F_Europe_Open","I_Europe_Close","C_Europe_Close","R_Europe_Close","F_Europe_Close","M_Europe_Close","I_majorcurrency","C_majorcurrency","R_majorcurrency","F_majorcurrency","M_majorcurrency","I_minorcurrency","C_minorcurrency","R_minorcurrency","F_minorcurrency","M_minorcurrency","C_trade","R_trade","F_trade","M_trade"
"B253",1,10,1,"1.571","-38.844",1,1,6,"0.036","0.812",1,6,1,"0.393","1.532",1,3,0,"0.179","5.458",1,6,0,"0.607","-54.776",1,5,6,"0.179",1,3,13,"0.107","1.020",1,10,1,"2.214",1,7,0,"2.357","-90.323",1,11,1,"0.393",1,5,1,"0.321","3.484",1,9,1,"0.607","7.999",1,12,1,"2.179","-93.818",14,1,"2.786","-85.819"
"B257",1,18,1,"1.821","-3.957",0,0,27,"0","0",1,9,0,"1.071","-16.582",1,6,0,"0.357","-8.844",1,6,1,"0.821","-7.227",1,3,1,"0.179",1,1,1,"0.071","-2.145",1,13,2,"2.357",1,14,0,"2.643","-28.645",1,12,2,"1.536",1,10,2,"1.357","-5.821",1,1,0,"0.107","-4.222",1,19,1,"3.964","-32.388",19,1,"4.071","-36.610"
"B26",1,17,1,"1.929","-1.227",1,12,2,"0.964","-7.204",1,14,0,"0.786","-9.631",1,11,3,"0.714","4.316",1,7,1,"0.679","32.392",1,2,19,"0.071",1,1,6,"0.036","0.268",1,19,1,"4.786",1,20,1,"4.571","28.658",1,6,1,"0.214",1,9,1,"0.464","-10.278",1,10,0,"0.786","13.925",1,20,1,"4.286","4.722",20,1,"5.071","18.647"
"B264",1,16,1,"1.357","-17.828",0,0,27,"0","0",1,7,1,"0.571","2.173",1,3,0,"0.107","-10.083",1,9,1,"1.536","10.028",1,3,7,"0.107",1,1,7,"0.071","3.797",1,17,1,"2.893",1,17,1,"3.214","-16.672",1,9,1,"0.571",1,3,1,"0.286","-2.835",1,14,1,"1.536","-12.189",1,12,1,"2.036","-3.521",17,1,"3.571","-15.710"
"B266",1,19,1,"2.000","-2.255",1,9,1,"0.464","-2.729",1,16,1,"1.143","9.906",1,13,1,"0.571","4.775",1,10,1,"1.036","-110.691",1,8,2,"0.893",1,6,1,"0.607","-9.627",1,17,1,"1.929",1,17,1,"2.429","-84.184",1,16,1,"2.393",1,17,1,"2.179","-7.183",1,6,1,"0.250","-6.970",1,21,1,"4.964","-94.025",21,1,"5.214","-100.994"
"B268",1,9,1,"0.500","-9.652",1,1,20,"0.036","0.476",1,6,1,"0.321","-3.600",1,2,14,"0.071","1.023",1,4,1,"0.536","58.032",1,4,2,"0.143",0,0,27,"0","0",1,11,1,"0.821",1,8,1,"1.071","35.197",1,11,1,"0.500",1,6,5,"0.393","11.081",1,2,0,"0.250","-5.456",1,12,1,"1.214","51.734",12,1,"1.464","46.278"
"B269",1,7,2,"0.536","-13.571",1,3,2,"0.179","-2.337",1,4,0,"0.179","-1.961",1,2,0,"0.071","-0.358",1,5,0,"0.679","-20.530",1,1,23,"0.036",0,0,27,"0","0",1,12,2,"1.143",1,11,0,"1.536","-25.925",1,11,2,"0.464",1,3,11,"0.107","-12.832",1,4,0,"0.321","-26.628",1,10,0,"1.321","-12.129",12,0,"1.643","-38.757"
"B27",1,19,1,"1.321","1.614",1,2,21,"0.071","0.111",1,9,0,"0.571","1.621",1,8,0,"0.321","-1.217",1,8,0,"1.214","19.162",1,3,6,"0.107",1,3,14,"0.107","3.366",1,19,1,"2.821",1,20,1,"2.929","2.113",1,9,3,"0.571",1,8,3,"0.464","15.812",1,2,0,"0.107","1.647",1,22,1,"3.393","19.644",22,1,"3.500","21.290"
"B270",1,22,1,"34.929","-41.005",1,18,1,"3.679","-48.062",1,23,1,"21.036","-90.722",1,17,1,"5.857","-152.465",1,14,1,"9.071","-17.391",1,23,1,"9.821",1,19,1,"8.464","-89.151",1,21,2,"14.750",1,20,0,"20.929","48.178",1,22,1,"50.000",1,22,1,"45.179","-308.671",1,23,1,"10.250","205.783",1,23,1,"64.321","-555.428",23,1,"74.571","-349.645"
"B276",1,11,1,"0.714","7.164",0,0,27,"0","0",1,2,0,"0.071","-3.380",1,2,0,"0.071","-3.642",1,7,1,"0.607","-51.293",1,1,6,"0.036",1,1,6,"0.036","6.785",1,14,3,"0.679",1,9,0,"0.821","-39.804",1,12,1,"0.750",1,7,1,"0.607","-18.133",1,10,0,"0.857","-17.588",1,7,1,"0.607","-33.563",12,1,"1.464","-51.152"
"B278",1,22,1,"6.464","1.191",1,6,13,"0.286","-2.456",1,18,1,"2.607","-52.634",1,14,1,"1.321","4.464",1,12,1,"2.107","-176.236",1,19,1,"1.393",1,11,5,"0.750","-23.029",1,19,1,"7.500",1,20,1,"7.786","-94.768",1,18,1,"3.893",1,17,1,"4.250","-107.874",1,22,1,"2.750","-12.585",1,22,1,"10.036","-213.085",23,1,"12.786","-225.670"
"B283",1,19,1,"41.643","0.835",1,13,7,"3.964","-25.161",1,20,1,"23.071","-366.164",1,13,1,"7.464","-120.552",1,8,1,"2.821","-65.830",1,7,1,"0.357",1,7,1,"0.679","-30.715",1,19,1,"43.429",1,19,1,"44.107","-248.416",1,19,1,"35.179",1,19,1,"34.179","-297.741",1,20,1,"21.464","-133.519",1,20,1,"57.500","-443.354",20,1,"78.964","-576.872"
"B285",1,18,1,"5.179","6.156",1,8,1,"0.464","-5.820",1,15,1,"2.429","29.799",1,8,0,"0.857","2.581",1,9,1,"1.893","-35.919",1,3,9,"0.107",1,4,1,"0.214","7.084",1,19,1,"10.286",1,19,1,"10.036","-51.439",1,9,1,"0.429",1,8,1,"0.571","41.153",1,19,1,"3.857","21.064",1,19,1,"6.964","-24.267",19,1,"10.821","-3.202"
"B287",1,21,1,"15.464","-51.117",1,13,1,"1.286","-17.573",1,19,1,"5.250","-56.968",1,15,0,"2.179","-33.936",1,14,1,"2.393","20.038",1,1,14,"0.036",1,2,1,"0.107","2.762",1,20,1,"22.179",1,20,1,"22.143","-151.132",1,19,1,"4.357",1,18,1,"4.321","8.816",1,21,1,"10.036","97.789",1,22,1,"16.536","-237.344",22,1,"26.571","-139.555"
"B293",1,19,1,"9.036","-0.519",1,9,3,"0.429","-0.740",1,19,1,"6.786","-1.663",1,12,0,"1.214","33.408",1,5,1,"1.107","-33.289",1,16,1,"1.714",1,13,1,"1.321","-4.329",1,20,1,"8.429",1,19,1,"8.643","-3.630",1,20,1,"8.429",1,18,1,"8.607","5.157",1,2,0,"0.214","-2.273",1,20,1,"18.357","-0.530",20,1,"18.571","-2.803"
"B295",1,19,1,"81.893","-344.102",1,19,1,"19.179","-2,924.492",1,19,1,"46.429","-2,792.786",1,14,1,"12.071","-220.968",1,10,1,"4.464","-97.851",1,19,1,"73.286",1,19,1,"69.750","-2,350.958",1,18,1,"8.107",1,19,1,"15.464","-428.152",1,19,1,"82.643",1,19,1,"78.821","-3,601.088",1,20,1,"14.143","22.191",1,20,1,"149.893","-6,402.389",20,1,"164.036","-6,380.198"
"B296",1,16,1,"1.714","0.090",1,3,7,"0.143","0.413",1,13,1,"1.071","1.343",1,6,0,"0.250","-4.397",1,10,1,"1.750","81.717",1,1,24,"0.036",0,0,27,"0","0",1,17,1,"4.679",1,17,1,"4.821","78.950",1,5,1,"0.214",1,2,2,"0.107","0.215",1,13,1,"1.464","49.893",1,15,1,"3.464","29.273",17,1,"4.929","79.165"
"B30",1,13,1,"0.821","-4.336",1,4,13,"0.143","-2.089",1,7,0,"0.321","2.435",1,1,9,"0.036","-1.945",1,8,1,"0.679","68.133",1,2,6,"0.071",1,3,1,"0.107","12.643",1,16,1,"1.429",1,13,1,"1.536","39.708",1,9,1,"0.500",1,7,1,"0.357","9.846",1,11,1,"0.679","41.576",1,13,1,"1.321","20.622",16,1,"2.000","62.198"
"B302",1,16,1,"20.714","-0.591",1,13,1,"4.393","-28.686",1,17,1,"8.036","102.384",1,11,1,"2.214","1.909",1,11,1,"6.464","-20.103",1,3,2,"0.107",1,10,1,"0.500","34.854",1,17,1,"41.464",1,18,1,"40.429","-7.519",1,6,1,"0.250",1,15,1,"0.893","27.579",1,17,1,"13.500","39.570",1,19,1,"28.321","15.343",19,1,"41.821","54.913"
"B308",1,7,2,"0.607","-131.270",1,1,24,"0.036","0.283",1,3,0,"0.143","-4.434",1,2,0,"0.071","3.767",1,5,0,"0.750","126.548",1,1,5,"0.036",1,1,5,"0.071","-0.131",1,9,1,"0.357",1,4,0,"0.536","77.351",1,7,2,"1.214",1,6,2,"1.000","-82.326",1,8,0,"0.571","-19.568",1,7,0,"1.036","14.461",10,0,"1.607","-5.107"
"B310",1,16,2,"4.714","-40.555",1,6,5,"0.250","-47.159",1,19,1,"2.821","-206.139",1,10,0,"0.964","-2.398",1,12,0,"2.179","-57.685",1,6,5,"0.429",1,6,1,"0.679","-90.608",1,16,1,"3.893",1,16,1,"5.036","-144.489",1,17,1,"6.607",1,16,1,"5.214","-118.840",1,12,0,"1.393","-68.579",1,19,1,"9.536","-285.357",19,1,"10.929","-353.936"
"B312",1,17,1,"1.250","-1.431",1,3,21,"0.143","0.130",1,13,1,"1.107","-21.293",1,3,3,"0.107","2.194",1,3,0,"3.179","-334.017",1,15,1,"0.821",1,7,1,"0.500","-11.446",1,18,1,"2.250",1,10,1,"4.214","-346.718",1,20,1,"2.714",1,12,1,"1.071","3.748",1,3,0,"0.286","-52.000",1,18,1,"5.500","-302.415",18,1,"5.786","-354.415"
"B315",1,8,2,"0.357","-10.427",1,1,13,"0.036","-0.313",1,2,1,"0.071","9.965",1,4,0,"0.143","-1.705",1,6,1,"0.571","21.745",1,2,13,"0.143",1,3,1,"0.107","13.677",1,9,3,"0.607",1,8,1,"0.786","-6.331",1,8,2,"0.429",1,5,1,"0.286","11.919",1,6,0,"0.214","13.545",1,9,1,"0.964","5.721",12,1,"1.179","19.265"
"B316",1,20,1,"7.250","-54.759",1,13,6,"0.821","-115.429",1,16,1,"3.464","-142.347",1,15,1,"1.286","33.932",1,15,1,"2.393","36.116",1,9,2,"2.107",1,9,2,"1.857","-44.227",1,18,1,"6.571",1,18,1,"7.536","-46.559",1,19,1,"6.536",1,20,1,"5.821","-151.701",1,18,1,"2.393","11.771",1,22,1,"12.821","-254.259",22,1,"15.214","-242.488"
"B319",1,13,1,"1.929","-16.106",1,3,6,"0.107","-0.298",1,14,1,"1.143","8.277",1,7,0,"0.500","7.163",1,8,1,"0.607","20.783",1,2,19,"0.071",1,3,5,"0.107","-6.642",1,20,1,"3.893",1,17,1,"3.643","43.559",1,6,1,"0.321",1,10,1,"0.536","-17.098",1,14,1,"1.357","-41.554",1,18,1,"2.929","61.373",19,1,"4.286","19.820"
"B32",1,9,3,"0.679","-2.067",1,1,20,"0.036","-0.088",1,7,1,"0.393","2.817",1,2,0,"0.179","-9.529",1,6,1,"0.929","62.397",1,3,3,"0.143",1,3,1,"0.179","-0.529",1,12,3,"1.714",1,11,1,"1.821","59.681",1,10,1,"0.357",1,5,1,"0.214","-5.622",1,9,1,"1.000","55.604",1,12,1,"1.214","-2.074",13,1,"2.214","53.530"
"B321",1,18,1,"3.679","-4.261",1,11,5,"0.857","-11.597",1,15,1,"2.321","-14.107",1,10,1,"0.571","1.647",1,10,1,"1.321","-75.610",1,2,15,"0.071",1,2,1,"0.071","2.322",1,16,1,"5.250",1,18,1,"5.821","-56.412",1,19,1,"3.429",1,17,1,"2.857","-49.837",1,16,1,"1.929","30.656",1,18,1,"6.821","-134.583",19,1,"8.750","-103.927"
"B322",1,18,1,"3.893","-51.986",1,6,7,"0.357","-12.480",1,16,1,"2.286","-150.558",1,8,0,"0.571","-43.888",1,10,1,"1.000","-92.713",1,13,1,"0.714",1,9,1,"0.750","-86.561",1,18,1,"4.571",1,19,1,"4.821","-159.380",1,18,1,"2.821",1,16,1,"2.536","-105.684",1,1,18,"0.071","5.878",1,19,1,"8.036","-357.502",19,1,"8.107","-351.625"
"B323",1,13,2,"2.571","-3.402",1,5,5,"0.286","-2.846",1,11,1,"1.071","-19.199",1,4,0,"0.286","-9.888",1,11,0,"1.393","-74.042",1,3,1,"0.107",0,0,27,"0","0",1,14,2,"5.179",1,14,0,"5.464","-102.145",1,8,1,"0.321",1,3,1,"0.143","-7.232",1,11,1,"1.071","32.676",1,14,0,"4.536","-142.053",15,1,"5.607","-109.377"
"B327",1,21,1,"2.929","1.547",1,3,23,"0.179","-0.443",1,12,0,"1.000","0.768",1,13,1,"0.821","-3.226",1,13,1,"1.786","-18.286",1,1,20,"0.036",1,1,11,"0.036","1.140",1,21,1,"3.821",1,20,1,"4.071","-9.318",1,20,1,"2.857",1,17,1,"2.607","-11.460",1,14,1,"1.357","-10.873",1,22,1,"5.357","-8.766",22,1,"6.714","-19.639"
"B332",1,9,3,"0.536","-21.209",1,3,11,"0.214","1.132",1,5,1,"0.214","0.994",1,4,0,"0.250","-6.648",1,9,1,"0.929","36.104",1,2,11,"0.071",1,1,1,"0.036","12.098",1,15,1,"1.750",1,12,1,"1.714","5.769",1,7,6,"0.321",1,9,1,"0.393","-7.495",1,6,1,"0.607","2.199",1,16,1,"1.536","8.173",16,1,"2.143","10.373"
"B334",1,15,1,"2.429","-2.692",1,8,2,"0.500","0.010",1,11,1,"1.357","-30.780",1,8,2,"0.679","-15.902",1,12,1,"1.143","-2.556",1,4,8,"0.143",1,1,21,"0.036","-3.369",1,16,1,"5.571",1,16,1,"5.607","-55.928",1,7,2,"0.393",1,7,2,"0.464","7.377",1,14,0,"2.143","-40.846",1,17,1,"3.964","-11.074",17,1,"6.107","-51.920"
"B337",1,20,1,"7.571","-2.331",1,10,7,"0.429","-0.898",1,20,1,"4.500","36.154",1,16,1,"1.750","-9.680",1,13,1,"1.679","-1.653",1,11,1,"0.607",1,6,1,"0.786","7.114",1,20,1,"10.964",1,21,1,"10.679","-45.888",1,20,1,"4.357",1,20,1,"4.464","60.366",1,21,1,"5.071","-0.690",1,21,1,"10.857","22.283",21,1,"15.929","21.592"
"B339",1,20,1,"5.000","-1.670",1,3,2,"0.107","1.857",1,19,1,"2.321","-53.185",1,11,0,"0.786","-9.900",1,13,1,"1.786","-45.466",1,10,3,"0.643",1,6,3,"0.357","0.624",1,19,1,"5.571",1,19,1,"6.357","-72.767",1,19,1,"3.786",1,16,2,"3.286","-36.221",1,12,0,"1.464","6.560",1,21,1,"8.536","-114.924",21,1,"10.000","-108.365"
"B342",1,19,1,"2.750","1.113",1,9,5,"0.536","-3.677",1,16,1,"1.286","-33.704",1,12,0,"0.857","43.382",1,9,1,"1.429","15.880",1,4,5,"0.143",1,2,4,"0.107","3.697",1,21,1,"5.714",1,19,1,"5.857","14.880",1,17,2,"1.000",1,12,1,"0.893","4.418",1,4,1,"0.143","9.090",1,21,1,"6.714","13.904",21,1,"6.857","22.994"
"B343",1,6,6,"0.500","-2.468",0,0,27,"0","0",1,3,0,"0.179","-3.825",1,1,8,"0.036","-4.796",1,7,0,"0.750","-38.158",1,2,12,"0.071",0,0,27,"0","0",1,10,7,"0.429",1,7,0,"0.857","-35.037",1,12,1,"0.964",1,6,2,"0.607","-14.210",1,5,0,"0.393","-35.869",1,9,0,"1.071","-13.378",11,0,"1.464","-49.247"
"B344",1,16,1,"1.143","0.066",0,0,27,"0","0",1,14,1,"1.357","-10.484",1,7,0,"0.321","3.242",1,9,1,"1.143","-52.314",1,5,6,"0.214",1,1,14,"0.036","0.001",1,18,1,"3.393",1,19,1,"3.643","-69.799",1,8,5,"0.357",1,5,1,"0.286","10.306",1,14,0,"1.571","-58.572",1,15,1,"2.393","-0.919",19,1,"3.964","-59.491"
"B352",1,15,1,"9.071","2.748",1,10,1,"1.429","-17.977",1,19,1,"3.464","12.559",1,14,0,"2.000","58.115",1,14,1,"3.321","-100.572",1,1,15,"0.036",1,2,11,"0.107","9.301",1,16,1,"18.964",1,19,1,"18.321","-72.772",1,7,1,"0.286",1,15,1,"0.857","18.343",1,20,1,"5.893","61.467",1,20,1,"13.393","-106.595",21,1,"19.286","-45.127"
"B358",1,19,1,"8.500","-1.002",1,9,1,"1.179","-3.669",1,19,1,"4.929","-23.991",1,8,0,"0.929","-36.163",1,9,1,"1.643","-338.034",1,18,1,"1.964",1,17,1,"2.571","-151.091",1,16,2,"6.679",1,17,1,"6.536","-68.627",1,19,1,"8.536",1,19,1,"8.071","-183.140",1,18,0,"5.607","-42.236",1,20,1,"11.571","-360.623",20,1,"17.179","-402.859"
"B362",1,24,1,"91.929","-20.975",1,22,1,"19.357","-164.767",1,24,1,"58.000","-716.294",1,6,2,"3.107","-16.271",1,3,1,"0.393","11.229",1,25,1,"41.607",1,24,1,"41.893","-210.955",1,21,1,"51.643",1,22,1,"54.643","-267.940",1,22,1,"79.536",1,22,1,"76.250","-428.185",1,23,1,"35.286","32.072",1,25,1,"137.500","-939.151",25,1,"172.786","-907.079"
"B368",1,23,1,"9.536","-8.029",1,17,1,"1.250","-6.397",1,24,1,"6.929","-45.868",1,15,1,"1.464","-4.614",1,11,1,"1.286","68.755",1,16,1,"4.107",1,16,1,"3.607","-12.564",1,22,1,"7.536",1,22,1,"8.714","20.672",1,20,1,"8.821",1,20,1,"8.143","-4.261",1,24,1,"9.607","29.272",1,24,1,"10.857","-25.425",24,1,"20.464","3.847"
"B369",1,5,6,"0.393","-0.143",0,0,27,"0","0",1,2,0,"0.071","1.426",1,1,6,"0.036","-7.500",1,4,0,"0.643","-45.550",1,1,25,"0.036",0,0,27,"0","0",1,10,2,"0.714",1,6,0,"1.000","-42.279",1,9,5,"0.393",1,3,14,"0.143","-9.488",1,2,0,"0.179","-25.375",1,7,0,"0.964","-26.393",8,0,"1.143","-51.768"
"B376",1,12,2,"1.214","-7.468",1,4,15,"0.250","0.548",1,6,0,"0.321","1.454",1,3,0,"0.179","7.887",1,8,1,"1.036","-29.303",0,0,27,"0",1,1,1,"0.036","4.312",1,13,1,"2.714",1,12,0,"2.786","-47.458",1,7,2,"0.286",1,4,2,"0.179","16.262",1,4,0,"0.286","2.347",1,14,1,"2.714","-29.230",14,1,"3.000","-26.884"
"B381",1,20,1,"3.286","7.589",1,2,20,"0.107","-1.410",1,18,1,"1.929","-54.401",1,10,1,"0.750","14.295",1,12,1,"1.286","22.245",1,7,2,"0.286",1,2,21,"0.143","-1.636",1,20,1,"5.179",1,19,1,"5.179","-23.071",1,18,1,"1.893",1,20,1,"2.036","13.026",1,6,0,"0.286","11.332",1,21,1,"7.071","-23.014",21,1,"7.357","-11.682"
"B385",1,20,1,"3.071","-1.452",1,1,19,"0.036","0.048",1,15,1,"1.429","6.141",1,6,0,"0.357","2.438",1,13,1,"1.179","-12.677",1,2,5,"0.071",1,2,1,"0.071","3.482",1,20,1,"5.500",1,21,1,"5.500","-19.517",1,9,6,"0.500",1,13,1,"0.500","10.533",1,15,1,"1.179","-12.612",1,21,1,"4.893","7.110",22,1,"6.071","-5.502"
"B387",1,19,1,"6.964","7.767",1,3,7,"0.143","0.003",1,17,1,"3.179","3.864",1,14,0,"1.107","-22.092",1,11,1,"1.536","-14.003",1,3,9,"0.107",1,4,1,"0.250","4.804",1,19,1,"8.071",1,19,1,"8.214","-31.265",1,20,1,"4.750",1,19,1,"4.464","1.999",1,20,1,"4.071","-24.142",1,20,1,"8.857","-0.320",20,1,"12.929","-24.462"
"B390",1,8,1,"0.357","-1.532",1,1,20,"0.036","-0.727",1,1,0,"0.071","5.613",1,2,15,"0.071","2.935",1,4,1,"0.786","-8.366",1,3,6,"0.107",1,1,6,"0.036","2.236",1,13,1,"0.964",1,8,1,"1.250","-4.314",1,7,6,"0.250",1,1,25,"0.036","0.000",1,5,0,"0.464","-17.346",1,7,1,"0.857","15.268",10,1,"1.321","-2.077"
"B392",1,16,1,"1.893","-0.621",1,9,1,"0.429","-5.171",1,15,1,"1.679","-9.803",1,6,1,"0.393","-24.466",1,5,1,"0.571","-12.308",1,4,7,"0.143",1,3,2,"0.143","0.752",1,18,1,"3.393",1,17,1,"3.286","-67.484",1,12,2,"1.429",1,14,1,"1.536","14.362",1,17,1,"2.107","-20.436",1,17,1,"2.857","-31.933",17,1,"4.964","-52.370"
"B394",1,12,1,"1.250","-12.056",1,3,1,"0.107","0.035",1,7,1,"0.464","1.640",1,7,0,"0.250","-1.953",1,8,1,"0.964","-5.534",1,3,9,"0.107",1,2,1,"0.071","0.187",1,12,1,"1.250",1,13,1,"1.821","-4.566",1,17,1,"1.679",1,11,1,"1.143","-13.489",1,14,1,"2.071","4.437",1,7,1,"0.964","-22.306",16,1,"3.036","-17.869"
"B398",1,18,1,"2.607","2.329",1,5,2,"0.214","0.818",1,14,1,"1.393","-36.300",1,6,0,"0.357","2.553",1,12,1,"1.464","-9.512",1,3,1,"0.107",1,2,3,"0.071","2.888",1,17,1,"4.250",1,18,1,"4.536","-43.513",1,14,3,"1.679",1,14,1,"1.429","0.514",1,14,0,"1.929","-20.424",1,19,1,"4.107","-19.688",19,1,"6.036","-40.112"
"B399",1,10,2,"0.643","-2.403",0,0,27,"0","0",1,2,3,"0.107","-2.289",1,1,9,"0.036","-2.013",1,7,0,"0.929","46.532",1,5,5,"0.179",0,0,27,"0","0",1,15,2,"0.893",1,10,0,"1.250","55.274",1,15,2,"0.643",1,6,2,"0.464","-15.448",1,4,0,"0.286","1.711",1,11,0,"1.429","38.116",12,0,"1.714","39.827"
"B40",1,18,2,"1.679","7.079",1,1,13,"0.036","0.500",1,13,0,"1.000","-65.924",1,2,3,"0.107","-9.171",1,10,0,"1.214","-35.313",1,3,9,"0.143",0,0,27,"0","0",1,18,2,"2.679",1,16,0,"2.714","-52.155",1,18,3,"1.214",1,13,7,"1.321","-50.674",1,13,0,"1.250","24.519",1,18,0,"2.786","-127.348",19,0,"4.036","-102.829"
"B400",1,19,1,"1.536","-0.027",1,5,3,"0.179","-1.378",1,12,1,"0.857","3.831",1,7,0,"0.286","-15.105",1,9,1,"0.893","-58.813",1,2,12,"0.071",1,1,1,"0.036","0.827",1,17,1,"1.964",1,19,1,"2.286","-57.519",1,18,1,"1.714",1,17,1,"1.429","-14.799",1,4,0,"0.179","-16.713",1,21,1,"3.571","-54.779",22,1,"3.750","-71.492"
"B402",1,20,1,"2.643","1.568",1,4,6,"0.143","-0.959",1,19,0,"1.893","-0.647",1,8,0,"0.429","2.932",1,11,1,"1.321","-23.789",1,3,12,"0.107",1,3,1,"0.107","21.688",1,22,1,"3.500",1,20,1,"4.464","-35.682",1,22,1,"2.821",1,16,2,"1.857","-6.901",1,21,1,"3.893","-30.738",1,18,0,"2.536","9.843",23,1,"6.429","-20.895"
"B406",1,21,1,"5.714","0.349",1,4,1,"0.321","-3.164",1,14,1,"2.536","81.129",1,8,1,"0.750","-18.136",1,11,1,"2.357","-55.017",1,6,2,"0.286",1,2,14,"0.107","-2.252",1,21,1,"4.357",1,20,1,"4.214","24.072",1,21,1,"7.036",1,21,1,"7.357","-16.658",1,22,1,"6.679","104.906",1,21,1,"5.000","-99.745",22,1,"11.679","5.162"
"B408",1,13,2,"0.786","-0.284",1,1,14,"0.036","0.503",1,11,1,"0.500","3.388",1,4,2,"0.143","-2.084",1,7,1,"1.107","-54.277",1,4,8,"0.143",1,1,14,"0.036","0.003",1,16,1,"1.071",1,11,1,"1.357","-47.912",1,14,2,"1.357",1,11,1,"1.179","-4.847",1,7,1,"0.714","-4.377",1,16,1,"1.857","-48.378",17,1,"2.571","-52.755"
"B419",1,10,1,"0.679","-9.664",1,1,21,"0.036","-0.137",1,4,1,"0.357","-45.660",0,0,27,"0","0",1,3,1,"0.750","9.659",1,4,14,"0.143",1,2,17,"0.071","-11.821",1,10,1,"0.857",1,5,1,"0.964","-6.731",1,12,1,"0.821",1,8,1,"0.786","-27.250",1,3,1,"0.250","15.293",1,12,1,"1.571","-61.096",12,1,"1.821","-45.803"
"B42",1,15,1,"1.714","-7.439",0,0,27,"0","0",1,9,0,"0.750","-13.561",1,8,0,"0.464","2.860",1,10,1,"1.500","-1.687",1,4,1,"0.143",1,3,1,"0.143","7.367",1,15,2,"2.571",1,13,0,"3.250","-34.548",1,15,2,"1.714",1,10,2,"1.036","7.354",1,11,0,"1.429","15.353",1,16,1,"3.000","-35.180",17,1,"4.429","-19.827"
"B423",1,21,1,"3.571","1.633",1,4,8,"0.179","-2.880",1,18,1,"1.679","-18.431",1,8,2,"0.714","-2.477",1,16,1,"1.893","31.067",1,5,12,"0.179",1,3,8,"0.107","2.815",1,15,1,"2.214",1,14,0,"3.071","-6.564",1,21,1,"5.643",1,20,1,"4.857","12.661",1,13,0,"1.607","-32.493",1,22,1,"6.429","41.406",22,1,"8.036","8.912"
"B428",1,13,1,"2.143","5.310",1,7,1,"0.464","-3.181",1,10,1,"0.964","17.880",1,7,0,"0.357","-14.643",1,8,1,"1.321","-17.648",1,1,24,"0.036",1,2,1,"0.071","0.961",1,15,1,"4.857",1,15,1,"4.750","-20.112",1,9,2,"0.357",1,6,1,"0.429","6.868",1,14,1,"1.821","24.274",1,15,1,"3.429","-36.556",15,1,"5.250","-12.282"
"B429",1,16,1,"1.464","1.612",0,0,27,"0","0",1,15,1,"1.107","-7.589",1,5,2,"0.179","-6.470",1,7,0,"0.964","-30.370",1,4,1,"0.143",1,3,3,"0.143","-7.635",1,18,1,"2.714",1,15,1,"2.750","-22.847",1,14,1,"0.857",1,8,1,"0.821","-12.335",1,2,0,"0.286","-30.542",1,19,1,"3.429","-12.275",19,1,"3.714","-42.817"
"B432",1,13,1,"0.536","6.083",0,0,27,"0","0",1,7,1,"0.357","19.042",1,3,0,"0.107","3.359",1,6,1,"0.893","20.245",1,2,3,"0.071",1,1,1,"0.036","0.701",1,17,1,"1.536",1,12,1,"1.679","46.056",1,6,3,"0.286",1,3,3,"0.179","1.971",1,3,0,"0.143","39.027",1,13,1,"1.750","9.701",14,1,"1.893","48.728"
"B438",1,17,1,"2.321","-3.298",0,0,27,"0","0",1,14,0,"1.321","-38.150",1,12,0,"0.750","-8.622",1,11,1,"1.179","10.804",1,4,2,"0.143",1,3,2,"0.179","-3.862",1,18,1,"4.250",1,15,1,"3.750","-34.700",1,15,2,"1.179",1,12,1,"1.643","-0.704",1,17,1,"2.214","-4.336",1,17,1,"3.357","-34.930",18,1,"5.571","-39.266"
"B440",1,8,2,"0.607","12.893",1,2,6,"0.071","0.510",1,5,6,"0.286","-2.477",1,2,1,"0.071","5.726",1,8,1,"0.821","-10.252",1,4,2,"0.143",1,4,2,"0.250","-4.522",1,11,5,"0.786",1,8,1,"0.929","-8.599",1,12,5,"0.929",1,9,1,"0.679","19.522",1,10,1,"0.714","14.712",1,11,1,"1.143","-8.312",14,1,"1.857","6.401"
"B445",1,17,1,"1.357","0.079",1,4,1,"0.143","-0.879",1,8,0,"0.357","-6.574",1,4,0,"0.214","2.475",1,11,1,"1.143","-39.909",0,0,27,"0",0,0,27,"0","0",1,18,1,"2.964",1,19,1,"3.179","-44.809",1,6,5,"0.250",1,1,19,"0.036","0.001",1,1,0,"0.071","-28.696",1,19,1,"3.143","-16.112",19,1,"3.214","-44.808"
